country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Bulgaria,BGR,Europe,6838937,deaths,15,2023-20,3.947982,38314,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,10,2023-21,3.6555388,38324,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,13,2023-22,3.3630958,38337,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,12,2023-23,3.6555388,38349,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,5,2023-24,2.4857664,38354,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,12,2023-25,2.4857664,38366,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,5,2023-26,2.4857664,38371,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,17,2023-27,3.2168741,38388,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,5,2023-28,3.2168741,38393,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,3,2023-29,1.1697724,38396,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,1,2023-30,0.5848862,38397,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,0,2023-31,0.14622155,38397,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,1,2023-32,0.14622155,38398,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,2,2023-33,0.43866467,38400,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,3,2023-34,0.7311078,38403,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,3,2023-35,0.87732935,38406,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,4,2023-36,1.0235509,38410,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,3,2023-37,1.0235509,38413,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,1,2023-38,0.5848862,38414,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,6,2023-39,1.0235509,38420,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,12,2023-40,2.631988,38432,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,24,2023-41,5.263976,38456,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,16,2023-42,5.848862,38472,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,22,2023-43,5.556419,38494,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,22,2023-44,6.4337482,38516,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,24,2023-45,6.7261915,38540,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,19,2023-46,6.287527,38559,TESSy COVID-19
Bulgaria,BGR,Europe,6838937,deaths,12,2023-47,4.5328684,38571,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-01,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-02,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-03,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-04,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-05,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-06,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-07,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-08,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-09,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8,2020-10,0.2071302,8,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5,2020-11,0.33658656,13,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,142,2020-12,3.8060174,155,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,388,2020-13,13.722376,543,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,433,2020-14,21.256737,976,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,449,2020-15,22.836103,1425,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,377,2020-16,21.386192,1802,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,240,2020-17,15.974916,2042,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,72,2020-18,8.078077,2114,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,81,2020-19,3.961365,2195,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,53,2020-20,3.469431,2248,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,23,2020-21,1.9677368,2271,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5,2020-22,0.7249557,2276,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-23,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2020-24,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,31,2020-25,0.0,2307,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,185,2020-26,5.5925155,2492,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,351,2020-27,13.877724,2843,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,478,2020-28,21.463867,3321,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,694,2020-29,30.344574,4015,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,755,2020-30,37.516457,4770,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,422,2020-31,30.47403,5192,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,283,2020-32,18.25335,5475,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,618,2020-33,23.32804,6093,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,967,2020-34,41.03767,7060,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1376,2020-35,60.663258,8436,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1410,2020-36,72.133095,9846,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1667,2020-37,79.66745,11513,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1607,2020-38,84.768036,13120,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1530,2020-39,81.22093,14650,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1665,2020-40,82.722626,16315,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1772,2020-41,88.98831,18087,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2776,2020-42,117.75352,20863,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3149,2020-43,153.4058,24012,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4208,2020-44,190.4821,28220,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5387,2020-45,248.42679,33607,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,6826,2020-46,316.21014,40433,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7438,2020-47,369.31314,47871,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7133,2020-48,377.26178,55004,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9344,2020-49,426.61053,64348,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9712,2020-50,493.38412,74060,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,13577,2020-51,602.9819,87637,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11223,2020-52,642.10364,98860,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11046,2020-53,576.5728,109906,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11238,2021-01,576.9612,121144,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,13777,2021-02,647.6702,134921,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11879,2021-03,664.26654,146800,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11131,2021-04,595.75824,157931,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9807,2021-05,542.1115,167738,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8636,2021-06,477.5128,176374,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,6513,2021-07,392.22693,182887,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4541,2021-08,286.20215,187428,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5726,2021-09,265.8257,193154,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5723,2021-10,296.4292,198877,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9060,2021-11,382.7507,207937,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,41241,2021-12,1302.357,249178,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,15144,2021-13,1459.8795,264322,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,14774,2021-14,774.6152,279096,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,15808,2021-15,791.80695,294904,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,14728,2021-16,790.61597,309632,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,13334,2021-17,726.561,322966,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,10871,2021-18,626.6983,333837,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7968,2021-19,487.76572,341805,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5337,2021-20,344.4834,347142,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3298,2021-21,223.57115,350440,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2450,2021-22,148.82304,352890,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2962,2021-23,140.12358,355852,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3322,2021-24,162.70078,359174,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2831,2021-25,159.30902,362005,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2354,2021-26,134.24626,364359,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2445,2021-27,124.25223,366804,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1982,2021-28,114.620674,368786,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2104,2021-29,105.79175,370890,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3086,2021-30,134.37572,373976,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2663,2021-31,148.84894,376639,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3653,2021-32,163.5293,380292,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4848,2021-33,220.10173,385140,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5534,2021-34,268.80322,390674,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5649,2021-35,289.5421,396323,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7032,2021-36,328.32727,403355,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8821,2021-37,410.45438,412176,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8869,2021-38,458.01666,421045,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7724,2021-39,429.61392,428769,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9811,2021-40,454.0035,438580,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11152,2021-41,542.7588,449732,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,15755,2021-42,696.65656,465487,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,20771,2021-43,945.7047,486258,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,22642,2021-44,1124.018,508900,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,31022,2021-45,1389.4293,539922,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,25309,2021-46,1458.4814,565231,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,27029,2021-47,1355.0975,592260,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,25147,2021-48,1350.9032,617407,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,23446,2021-49,1258.1348,640853,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,20821,2021-50,1146.129,661674,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,19144,2021-51,1034.7448,680818,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,22043,2021-52,1066.3839,702861,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,24109,2022-01,1194.9341,726970,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,36453,2022-02,1568.0273,763423,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,48456,2022-03,2198.4023,811879,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,49873,2022-04,2545.863,861752,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,45911,2022-05,2479.97,907663,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,38690,2022-06,2190.4277,946353,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,30434,2022-07,1789.7085,976787,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,23638,2022-08,1399.993,1000425,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,19830,2022-09,1125.4419,1020255,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,20817,2022-10,1052.4026,1041072,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,20889,2022-11,1079.8215,1061961,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,19325,2022-12,1041.1918,1081286,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,18215,2022-13,971.95844,1099501,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,13493,2022-14,820.9605,1112994,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,10808,2022-15,629.18384,1123802,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,10457,2022-16,550.57794,1134259,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,12775,2022-17,601.5061,1147034,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,10443,2022-18,601.1436,1157477,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9170,2022-19,507.80557,1166647,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7375,2022-20,428.37115,1174022,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5041,2022-21,321.46606,1179063,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2850,2022-22,204.30804,1181913,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4005,2022-23,177.4847,1185918,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4082,2022-24,209.38274,1190000,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5094,2022-25,237.57834,1195094,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7258,2022-26,319.80902,1202352,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9611,2022-27,436.75992,1211963,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,10428,2022-28,518.83527,1222391,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,12079,2022-29,582.7349,1234470,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,12967,2022-30,648.47284,1247437,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9508,2022-31,581.9064,1256945,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,11745,2022-32,550.2673,1268690,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9155,2022-33,541.1276,1277845,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,9848,2022-34,492.0119,1287693,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8403,2022-35,472.54166,1296096,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7708,2022-36,417.13434,1303804,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8061,2022-37,408.2795,1311865,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,7986,2022-38,415.4773,1319851,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8786,2022-39,434.24847,1328637,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,8610,2022-40,450.4046,1337247,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,6664,2022-41,395.46332,1343911,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5740,2022-42,321.15536,1349651,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,4684,2022-43,269.89066,1354335,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3653,2022-44,215.85556,1357988,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3271,2022-45,179.27118,1361259,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2972,2022-46,161.63922,1364231,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2496,2022-47,141.57349,1366727,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2752,2022-48,135.87741,1369479,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5433,2022-49,211.92009,1374912,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5706,2022-50,288.40292,1380618,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,0,2022-51,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,5207,2022-52,0.0,1385825,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3404,2023-01,222.94977,1389229,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2366,2023-02,149.39265,1391595,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1286,2023-03,94.55494,1392881,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1032,2023-04,60.015976,1393913,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,843,2023-05,48.54614,1394756,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1308,2023-06,55.69213,1396064,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1595,2023-07,75.16237,1397659,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1606,2023-08,82.87797,1399265,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1454,2023-09,79.2273,1400719,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1696,2023-10,81.55752,1402415,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1856,2023-11,91.965805,1404271,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2100,2023-12,102.42588,1406371,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2016,2023-13,106.56849,1408387,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1933,2023-14,102.244644,1410320,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2479,2023-15,114.23231,1412799,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3047,2023-16,143.07518,1415846,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2574,2023-17,145.53485,1418420,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1965,2023-18,117.52049,1420385,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1281,2023-19,84.043076,1421666,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,872,2023-20,55.743916,1422538,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,758,2023-21,42.202778,1423296,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,409,2023-22,30.215118,1423705,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,290,2023-23,18.098001,1423995,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,208,2023-24,12.893855,1424203,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,132,2023-25,8.803034,1424335,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,106,2023-26,6.162123,1424441,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,106,2023-27,5.4889503,1424547,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,108,2023-28,5.540733,1424655,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,119,2023-29,5.8773193,1424774,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,133,2023-30,6.5246015,1424907,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,222,2023-31,9.191402,1425129,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,286,2023-32,13.152767,1425415,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,502,2023-33,20.402325,1425917,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,919,2023-34,36.7915,1426836,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1334,2023-35,58.333042,1428170,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2235,2023-36,92.40596,1430405,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2644,2023-37,126.32353,1433049,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2740,2023-38,139.39862,1435789,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2253,2023-39,129.27513,1438042,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2324,2023-40,118.504364,1440366,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2323,2023-41,120.31676,1442689,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2143,2023-42,115.63043,1444832,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2389,2023-43,117.33926,1447221,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1692,2023-44,105.66229,1448913,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,1982,2023-45,95.12454,1450895,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,2535,2023-46,116.95089,1453430,TESSy COVID-19
Croatia,HRV,Europe,3862305,cases,3035,2023-47,144.2144,1456465,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-01,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-02,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-03,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-04,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-05,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-06,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-07,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-08,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-09,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-10,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-11,0.0,0,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,3,2020-12,0.7767382,3,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,9,2020-13,3.106953,12,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,13,2020-14,5.6960807,25,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,12,2020-15,6.472819,37,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,30,2020-16,10.874335,67,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,23,2020-17,13.722376,90,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,1,2020-18,6.213906,91,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,4,2020-19,1.2945638,95,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,3,2020-20,1.8123893,98,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-21,0.7767382,98,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-22,0.0,98,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,1,2020-23,0.25891274,99,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,3,2020-24,1.035651,102,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,1,2020-25,1.035651,103,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,1,2020-26,0.5178255,104,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,0,2020-27,0.25891274,104,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,6,2020-28,1.5534765,110,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,5,2020-29,2.8480403,115,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,16,2020-30,5.4371676,131,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,6,2020-31,5.6960807,137,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,6,2020-32,3.106953,143,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,1,2020-33,1.8123893,144,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,6,2020-34,1.8123893,150,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,5,2020-35,2.8480403,155,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,7,2020-36,3.106953,162,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,13,2020-37,5.178255,175,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,11,2020-38,6.213906,186,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,15,2020-39,6.7317314,201,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,12,2020-40,6.990644,213,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,15,2020-41,6.990644,228,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,21,2020-42,9.320859,249,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,16,2020-43,9.579772,265,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,34,2020-44,12.945638,299,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,48,2020-45,21.230844,347,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,80,2020-46,33.14083,427,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,59,2020-47,35.988873,486,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,25,2020-48,21.74867,511,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,73,2020-49,25.37345,584,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,107,2020-50,46.604294,691,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,147,2020-51,65.76384,838,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,66,2020-52,55.148415,904,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,96,2020-53,41.943867,1000,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,102,2021-01,51.264725,1102,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,178,2021-02,72.49557,1280,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,118,2021-03,76.638176,1398,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,69,2021-04,48.416683,1467,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,91,2021-05,41.42604,1558,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,54,2021-06,37.542347,1612,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,43,2021-07,25.114536,1655,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,36,2021-08,20.454107,1691,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,22,2021-09,15.016939,1713,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,25,2021-10,12.1689,1738,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,17,2021-11,10.874335,1755,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,13,2021-12,7.7673826,1768,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,5,2021-13,4.6604295,1773,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,19,2021-14,6.213906,1792,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,45,2021-15,16.570415,1837,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,36,2021-16,20.971933,1873,TESSy COVID-19
Croatia,HRV,Europe,3862305,deaths,30,2021-17,17.088242,1903,TESSy COVID-19
